file_name,descriptors
easy_43_1100.jpg,"[[ 60 196 243 ... 235 240  32]
 [ 28 129 238 ... 187 112 160]
 [114 148 237 ...  32  22 123]
 ...
 [130 142  58 ...  72 229 207]
 [189  31  71 ... 255 112 177]
 [ 47  26  99 ... 175 116 253]]"
easy_44_0011.jpg,"[[206 108  50 ... 117  15 142]
 [141 155 109 ... 168 240 241]
 [153  30 111 ... 172 240 249]
 ...
 [220 124 255 ... 241 230 115]
 [ 55 237 236 ... 127 217 214]
 [214 110  90 ... 247  39 227]]"
easy_45_1010.jpg,"[[244 113 122 ... 178 230 123]
 [ 95  13 175 ... 243 113 100]
 [233  44 173 ...  72 210  42]
 ...
 [  2 165   2 ...  12 185 142]
 [ 34 120 180 ...  76 125 222]
 [119 249 110 ...  63 250 215]]"
easy_46_1100.jpg,"[[ 13 150  51 ... 254 137  49]
 [139 182 255 ... 172  87 253]
 [ 49 133  47 ... 202 242 168]
 ...
 [191  79 123 ... 251 241 176]
 [217 222 118 ... 179  96  41]
 [138 159  58 ... 201 197 249]]"
easy_47_1110.jpg,"[[  9  93 248 ... 154 192  95]
 [ 70 116 147 ...  89  33 179]
 [ 51 215  78 ... 222 248  93]
 ...
 [ 18  18 198 ... 160  32  25]
 [ 66 168 146 ...  12  47 142]
 [ 34 181 167 ...  82 246 171]]"
easy_48_0011.jpg,"[[ 29 228 225 ...  14 244 102]
 [155 203 101 ... 156 149 206]
 [ 96 181 185 ... 170 208  50]
 ...
 [194   0 238 ...  69  45 214]
 [208 158 158 ...  64 161  11]
 [ 81 101 151 ... 242 226  40]]"
easy_49_1000.jpg,"[[ 43 204  66 ...  30 248 158]
 [122 219  33 ...  22  55 123]
 [113   6 205 ... 224  82  40]
 ...
 [159  94 110 ... 245   9  81]
 [133  53 117 ... 234  67 245]
 [ 89 209 127 ... 162 230 115]]"
easy_4_0011.jpg,"[[ 62 227  96 ... 175  92 198]
 [ 91 155 174 ...  38 185  87]
 [131  24  63 ...   0 165 251]
 ...
 [ 45  99  65 ... 154 216 172]
 [216 107 154 ... 244 175  11]
 [183 123  98 ... 253 121 213]]"
easy_50_0110.jpg,"[[ 93 156 155 ... 251 137  33]
 [ 42 158 122 ... 196 109  95]
 [138  50 126 ...   4  63 207]
 ...
 [ 27  95  99 ... 159 125 221]
 [ 59  27  98 ... 167 120 213]
 [ 63 187 234 ... 206 249 221]]"
easy_51_1110.jpg,"[[124 106 208 ... 163 106   2]
 [ 96 232 245 ...  80  71 170]
 [ 23 140  88 ... 139   8   4]
 ...
 [102 150 129 ...  95 176 181]
 [175 107 226 ... 183 106 140]
 [162 185 106 ...  14  31 223]]"
easy_52_1100.jpg,"[[ 43  81 113 ... 142 115 241]
 [214  44  63 ...  41  84  98]
 [  5 247 121 ... 179   7 241]
 ...
 [ 47 115 232 ... 182 222 245]
 [ 58  18 102 ... 143 124  87]
 [  8 155 113 ... 140   5 251]]"
easy_53_0001.jpg,"[[ 56 221 122 ... 170 244 171]
 [ 90 141  14 ... 100 169  10]
 [  9 191 123 ... 200 241 249]
 ...
 [ 92 156 156 ...  99 173  83]
 [ 11  95  55 ... 152  33 185]
 [ 93 201 109 ... 187  80  96]]"
easy_54_1010.jpg,"[[246 222 202 ... 121 244  66]
 [151 200 174 ... 127 120  70]
 [149 100 156 ... 120 133  98]
 ...
 [ 49 143  75 ... 138 112 169]
 [ 39 148 109 ... 233 212 113]
 [ 47 174 169 ... 237 213 241]]"
easy_55_0011.jpg,"[[205 166 150 ... 247 203   9]
 [120 180 188 ...  68 143  82]
 [124 180 188 ...  68 134  82]
 ...
 [ 54 221 236 ... 255 244 218]
 [178 189  40 ...  76 148 218]
 [186 123 123 ... 183  38 249]]"
easy_56_1110.jpg,"[[ 45  56 251 ... 226 194 128]
 [ 71  39  32 ... 247 211 100]
 [ 24 125  54 ...  52  23  42]
 ...
 [ 91 163 162 ... 212 175 125]
 [ 47 242 125 ... 135  94 243]
 [255 176 249 ... 164  86 115]]"
easy_57_0010.jpg,"[[230 104 150 ... 121  90 130]
 [182 115 213 ... 253 142 215]
 [ 90   9 238 ...  45  37  90]
 ...
 [211 127 135 ... 244 137  93]
 [  7 177 161 ...  15 217 149]
 [ 56 165 190 ...  12 206 106]]"
easy_58_0011.jpg,"[[ 67  58 169 ... 163  11 121]
 [ 95 228 135 ...  85 170  12]
 [136  91  30 ...   0  45  11]
 ...
 [233 185  83 ... 176 202 172]
 [107  50 112 ... 140  75  87]
 [  6 180 172 ...  76 149 215]]"
easy_59_0010.jpg,"[[ 57 213 120 ... 186 214 162]
 [231  88  30 ... 161  32  21]
 [124  12 189 ...  67  86 106]
 ...
 [ 39  86 229 ... 255 240 181]
 [ 24  80 123 ... 139 113 123]
 [121 186 252 ... 172 125 213]]"
easy_5_1100.jpg,"[[201 108 149 ... 112  67  40]
 [151  46  14 ...  39  43  84]
 [255 174 196 ... 236  90  12]
 ...
 [ 43 150  99 ... 142 112 253]
 [  2  16 191 ...  72 181 251]
 [ 55 107 228 ... 124  22 220]]"
easy_60_1111.jpg,"[[ 70 253 148 ...  81 143  12]
 [ 58  18 121 ... 196 135 211]
 [113   7  20 ...  34  74   4]
 ...
 [226 185 174 ... 108 183 222]
 [226 171 236 ... 108 222 206]
 [ 15  59 115 ... 165  39 113]]"
easy_61_0111.jpg,"[[ 67 159 149 ...  80 129  13]
 [  1 162  87 ... 136  65 136]
 [ 28 239 150 ... 127 169 138]
 ...
 [ 72 121  59 ...  20 135 123]
 [ 73 176 253 ... 128  71 233]
 [ 33 125 121 ... 184  82 249]]"
easy_62_0001.jpg,"[[138 170 130 ...  68 175 222]
 [175  81  96 ...  63  91 214]
 [124 233  26 ...  55   7  98]
 ...
 [ 53 213  73 ... 186 208  48]
 [ 37 108 193 ... 249  82 160]
 [  3 153 103 ...  12  49 253]]"
easy_63_1110.jpg,"[[ 93 123 156 ... 247  78 119]
 [198 172 150 ... 117 143  14]
 [ 92  92  61 ...  97  37  51]
 ...
 [ 11 159  98 ... 142 249 221]
 [  2 176 178 ...  12 173 223]
 [ 11  16 123 ... 132  45 253]]"
easy_64_1111.jpg,"[[219 208 103 ... 143 113 113]
 [245  17 236 ... 233  88  16]
 [139 189 185 ...  88 133 255]
 ...
 [117 109   9 ... 122 226 168]
 [227 149 242 ... 236 200  29]
 [142 162 230 ...  69 191 215]]"
easy_65_1111.jpg,"[[ 46 253 242 ... 255 201 151]
 [ 38 132 161 ...  94 221 206]
 [ 57  82 104 ... 142  60 247]
 ...
 [  2 167  34 ...  14 189 199]
 [221  80  31 ... 179  48  48]
 [ 85 219 107 ... 178 164 121]]"
easy_66_1101.jpg,"[[ 60  73  98 ... 191 124 194]
 [ 82  34  74 ... 128  37 136]
 [ 67   0  70 ... 136  57 136]
 ...
 [ 51 223 107 ... 154 240 253]
 [ 42 251 121 ... 142  70 251]
 [ 90  11 163 ...  38  53 124]]"
easy_67_0101.jpg,"[[170 201  34 ...  30  61 206]
 [ 35 158   1 ...  78 164 253]
 [196  48  61 ... 161  71 241]
 ...
 [ 11  61 182 ...  84 195 173]
 [207 222 198 ... 247 169  85]
 [185   6 110 ... 252 248 224]]"
easy_68_1100.jpg,"[[ 35  14 106 ... 140 216  77]
 [  9 178 206 ... 239  56 145]
 [ 59 123 123 ... 159 118 249]
 ...
 [ 94 180 191 ... 116  15 119]
 [199 189  62 ...  12 187 215]
 [ 26  92 118 ...  85  37  74]]"
easy_69_1011.jpg,"[[ 80 166 200 ... 160   8   8]
 [174 184 176 ...  12  61 215]
 [  2 173  98 ...   8 241 170]
 ...
 [ 77 236 149 ...  51   1  97]
 [121 233 122 ... 155  78 235]
 [ 95 195 206 ... 244 185   4]]"
easy_6_1110.jpg,"[[237 119 252 ... 243  78  81]
 [245  91 126 ... 187 122  89]
 [  5  77 157 ... 251  65 160]
 ...
 [ 82  73 107 ... 162  99 224]
 [234 186  57 ... 136   7 251]
 [  0 233  59 ...   2  37 250]]"
easy_70_0011.jpg,"[[ 40  48 186 ... 170  70 243]
 [ 86 121 150 ... 119 175 199]
 [249 253 121 ... 154  70 123]
 ...
 [142 156 190 ... 125 189 223]
 [213  83  74 ... 179  57 145]
 [ 60 223 106 ... 251 248 145]]"
easy_71_1100.jpg,"[[ 91 186 165 ...   6   3 125]
 [127  59 152 ...  32  11  81]
 [ 44 246  24 ...  57  46 243]
 ...
 [202 180  54 ...  68 189 223]
 [ 61  19 107 ... 170 114 241]
 [141 109 179 ... 249 212 165]]"
easy_72_1111.jpg,"[[ 89 149  20 ...  14 137  19]
 [137 161 252 ... 160   1  41]
 [ 45 161 249 ... 171 194 160]
 ...
 [ 80 215  29 ... 243   3  25]
 [ 90 169 154 ...  20 175 139]
 [216 156 148 ... 116 141 111]]"
easy_73_1110.jpg,"[[165 105  93 ... 187  82 160]
 [ 56 142  20 ...  64 175 131]
 [208 168 189 ...  64 135 106]
 ...
 [186 237 106 ...  28 252 202]
 [222 170 158 ...  85 175  15]
 [117  72  71 ...  51 114  32]]"
easy_74_0010.jpg,"[[162  36  55 ...  89 135 171]
 [221  80  85 ...  43   1  53]
 [242 218 121 ... 171   4 121]
 ...
 [ 43  19 106 ... 140 124 221]
 [ 59  83 106 ... 182 108 253]
 [ 27  91 107 ... 142 117 253]]"
easy_75_1100.jpg,"[[  0  80  39 ...  11  53 226]
 [220 169 254 ... 113 135  99]
 [  2 151 143 ...  64 165 218]
 ...
 [ 39  27 226 ... 239 120 213]
 [111 191 237 ... 247  71 123]
 [186  21  99 ... 126 246 255]]"
easy_76_1111.jpg,"[[191  93 100 ... 255 216 245]
 [206 252 156 ...  85 143  90]
 [ 60  81 120 ... 171 110 194]
 ...
 [239 127 114 ... 247 175 245]
 [ 78 154 243 ... 133  45 119]
 [171 148  71 ... 140 120 222]]"
easy_77_0111.jpg,"[[ 36 175  88 ... 235   7 160]
 [213 109 109 ... 179 210  32]
 [121  76 102 ... 151 104  76]
 ...
 [  3 154 232 ... 208 137 221]
 [ 11 156 251 ... 215 169 253]
 [  2  63 243 ... 200 165 157]]"
easy_78_1111.jpg,"[[143 191 245 ... 246 161  57]
 [126 252 182 ... 119  47  86]
 [156 126 150 ...  61  61 131]
 ...
 [ 29 233 122 ... 150  47 251]
 [ 88 180 243 ... 202 199 123]
 [ 51  19 234 ... 238 250 213]]"
easy_79_0001.jpg,"[[206 154 220 ... 225   9  81]
 [153 219 106 ... 142 249 221]
 [245  86 111 ... 251 112  17]
 ...
 [ 51  89 123 ... 155 181 251]
 [ 58  51  42 ...  13 190 222]
 [ 59 175 227 ... 143 222 236]]"
easy_7_1100.jpg,"[[ 15  89  79 ... 191 121 208]
 [155  82 230 ... 132 124 127]
 [ 98  34 140 ... 124 219 138]
 ...
 [ 83  65  71 ... 135  33 116]
 [ 14 158  98 ... 141  61 215]
 [151   6 231 ... 245 185  85]]"
easy_80_0001.jpg,"[[ 89  93  86 ... 167 104  92]
 [189 223 175 ... 255 244 127]
 [ 17 129  39 ...  42 176 132]
 ...
 [182 180 104 ...  79  61 215]
 [214 222  46 ... 121 177  19]
 [214 148 190 ...  69 165 115]]"
easy_81_1111.jpg,"[[216 185  27 ... 160   7  43]
 [109 245 181 ... 251 194 178]
 [ 47 189 248 ... 142 230 247]
 ...
 [ 26 149 190 ...  76 189  91]
 [138  48 246 ... 140 103 199]
 [ 75 178 240 ... 196 169 213]]"
easy_82_0001.jpg,"[[ 57 165  66 ... 138 250 132]
 [222 174 150 ... 116 143  23]
 [245 133 105 ...  35 242 164]
 ...
 [ 11 251  89 ... 150 139 221]
 [177  22 127 ... 233 112 177]
 [ 13 252 243 ... 243 103 183]]"
easy_83_1110.jpg,"[[113  75 111 ... 187 112  41]
 [ 40 160 144 ...  72 206 142]
 [ 34 176 168 ...  12 222 206]
 ...
 [ 66 169 181 ...  68 135 222]
 [ 62 156 254 ...  92 133 123]
 [ 43 204  43 ...   9 116 234]]"
easy_84_0011.jpg,"[[185  77  98 ... 187 242   8]
 [169 160 160 ...  76 219 132]
 [225 176 185 ...  72  70  34]
 ...
 [156 164 109 ... 201 245 226]
 [255 103  74 ... 247  58  18]
 [206  82 150 ... 117  13  87]]"
easy_85_1111.jpg,"[[252  32 188 ...  77 206  98]
 [  3 187  18 ... 128 169 169]
 [133   2 199 ... 171 113 161]
 ...
 [218 188 183 ... 100 167 127]
 [ 35 237  83 ...  30 235 140]
 [194 112  55 ...  28 167 223]]"
easy_86_0011.jpg,"[[  5 122 145 ...  89  17 161]
 [159 155  14 ... 143 185  83]
 [195  90  70 ... 189  40  28]
 ...
 [170 180  60 ...  12 222 222]
 [154 223 122 ...  12 173 222]
 [248 112 113 ... 136  66  11]]"
easy_87_0110.jpg,"[[222 221 159 ... 127 173 122]
 [ 56  93  27 ...  49  39 251]
 [177   7  76 ... 138  57  25]
 ...
 [142 231 195 ... 247 181 225]
 [111  50 240 ...  69 143 215]
 [  8 143  51 ...  64 135 173]]"
easy_88_0011.jpg,"[[ 35  43  23 ... 140 113 228]
 [100  35 218 ... 251 199 131]
 [116 184 243 ... 227  70  33]
 ...
 [ 57   9  96 ... 142  90 244]
 [149  19 123 ... 171 225 177]
 [ 60  72 218 ...  43 110   2]]"
easy_89_0010.jpg,"[[ 78 182 148 ...  69 143 147]
 [109  48 144 ...  65 107 183]
 [ 45 176 217 ...   1 203 167]
 ...
 [  8 143 158 ...  84 175 138]
 [103 253 220 ... 123 202 142]
 [220 148  95 ...  35  37  19]]"
easy_8_0010.jpg,"[[124 163 154 ...  34 174   2]
 [157  93 123 ... 179  97 241]
 [183  92  99 ... 191  52 253]
 ...
 [158 207 183 ... 127 189 167]
 [ 55  81 111 ... 251 240 241]
 [219 218 107 ... 142 121 125]]"
easy_90_1111.jpg,"[[202 110 254 ... 252 101 237]
 [ 34 155 190 ...  76 172 219]
 [110 182 144 ...  71  15 135]
 ...
 [ 10 153  99 ... 140 117 254]
 [126 143 114 ... 229  44 118]
 [ 55 107 105 ... 135  82 213]]"
easy_91_1000.jpg,"[[ 58 168 230 ...  44  94  78]
 [106 189 147 ...  64 134 218]
 [ 50 235  82 ...  22  47 143]
 ...
 [ 35 189 171 ... 104  49 250]
 [ 11  19 243 ... 236 233 181]
 [138 191 255 ... 252 165 251]]"
easy_92_0011.jpg,"[[230 114 219 ... 241 206 147]
 [ 71 181 249 ... 230 131 117]
 [215  52 148 ... 101 169  20]
 ...
 [ 53 106 203 ... 251  80 160]
 [ 67 187 156 ...   4 137  93]
 [ 43 251 107 ... 142 242 253]]"
easy_93_1010.jpg,"[[189 247  91 ... 178  75 161]
 [120 250 248 ... 178  86  42]
 [ 77 243 211 ... 179  35 241]
 ...
 [147  92 174 ... 125  57 220]
 [170 104 166 ...  92 157 222]
 [ 58  27 227 ... 222 252 255]]"
easy_94_0001.jpg,"[[184  97  58 ... 139 118 162]
 [ 43 254 226 ...  84 251 221]
 [121 169   6 ...  38 122 140]
 ...
 [ 59 219 227 ... 158 252 255]
 [  7  32  34 ...  15  57 132]
 [246  71 230 ... 255 246 199]]"
easy_95_0101.jpg,"[[109 189 209 ... 117 202 180]
 [139 190 182 ...  68 175 255]
 [217  95 127 ... 240 164 121]
 ...
 [217 179 229 ... 160  82 177]
 [218  75 130 ...  54  43  15]
 [ 41  46  99 ... 142  90 140]]"
easy_96_0011.jpg,"[[ 32 172 157 ...  72 151 170]
 [184 103 104 ... 250 246 202]
 [ 62  66 110 ... 155  60 194]
 ...
 [123  77 227 ... 247  52 124]
 [ 35 205 192 ... 222 120 156]
 [ 61  69 107 ... 187 116 224]]"
easy_97_1111.jpg,"[[156 117 115 ... 255 103  99]
 [126 236 224 ... 189  94 198]
 [236 113 252 ... 255 222 243]
 ...
 [104 185 191 ...  80 135  59]
 [ 26 148 122 ...  12 173 254]
 [150  62 254 ... 245  45 211]]"
easy_98_0001.jpg,"[[139  56 187 ...   4  59 255]
 [229 236 134 ... 121 219 140]
 [ 89 157  95 ...   0 161  59]
 ...
 [ 18  72 230 ...  93 121 206]
 [ 34 141  34 ...  78 188 206]
 [ 10 141  58 ...   8 173 170]]"
easy_99_0101.jpg,"[[255 125 121 ... 255  86 115]
 [ 70 188 148 ...  67 135   2]
 [114 241  81 ...  22  14  95]
 ...
 [219  86 123 ... 213 173  87]
 [ 19  94 106 ... 142  61 221]
 [ 47  27  98 ... 175 120 245]]"
easy_9_1010.jpg,"[[122 239 242 ...  84 238 111]
 [ 47 191 248 ... 228 234 219]
 [ 40 190  80 ... 223  15 155]
 ...
 [123 193  98 ... 143 120  96]
 [ 60  73 122 ... 174 102 226]
 [ 75  26 106 ... 140 189 125]]"
foo,None
